AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2017;CIÊNCIAS HUMANAS;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;33003017;54;UNICAMP;UNIVERSIDADE ESTADUAL DE CAMPINAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;33003017016P0;ANTROPOLOGIA SOCIAL;33003017016M0;ANTROPOLOGIA SOCIAL;MESTRADO;5;1971;EM FUNCIONAMENTO;27JUN2017:00:00:00;174211;107611
2017;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;33005010;546;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33005010008P3;FILOSOFIA;33005010008M3;FILOSOFIA;MESTRADO;5;1977;EM FUNCIONAMENTO;18SEP2012:00:00:00;176542;109286
2017;CIÊNCIAS DA SAÚDE;MEDICINA;PSIQUIATRIA;NÃO SE APLICA;16;MEDICINA II;42023017;NI;HCPA;HOSPITAL DE CLÍNICAS DE PORTO ALEGRE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUL;RS;PORTO ALEGRE;42023017001P1;PREVENÇÃO E ASSISTÊNCIA A USUÁRIOS DE ÁLCOOL E OUTRAS DROGAS;42023017001F4;PREVENÇÃO E ASSISTÊNCIA A USUÁRIOS DE ÁLCOOL E OUTRAS DROGAS;MESTRADO PROFISSIONAL;4;2014;EM FUNCIONAMENTO;11APR2018:00:00:00;171861;105557
2017;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;42019010;449;ULBRA;UNIVERSIDADE LUTERANA DO BRASIL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;CANOAS;42019010001P1;ODONTOLOGIA;42019010001M1;ODONTOLOGIA;MESTRADO;5;1995;EM FUNCIONAMENTO;27MAR2018:00:00:00;170309;104085
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;32002017002P0;AGRONOMIA (FITOPATOLOGIA);32002017002M0;AGRONOMIA (FITOPATOLOGIA);MESTRADO;7;1977;EM FUNCIONAMENTO;06FEB2018:00:00:00;170671;104433
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;32002017002P0;AGRONOMIA (FITOPATOLOGIA);32002017002D0;AGRONOMIA (FITOPATOLOGIA);DOUTORADO;7;1978;EM FUNCIONAMENTO;06FEB2018:00:00:00;170671;104433
2017;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;40005011;730;UEPG;UNIVERSIDADE ESTADUAL DE PONTA GROSSA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;PONTA GROSSA;40005011008P0;CIÊNCIAS;40005011008M0;CIÊNCIAS;MESTRADO;4;2003;EM FUNCIONAMENTO;18SEP2012:00:00:00;163663;97596
2017;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIA DA INFORMAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010195P5;CIÊNCIA DA INFORMAÇÃO;33002010195M5;CIÊNCIA DA INFORMAÇÃO;MESTRADO;4;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;164708;98765
2017;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42007011;14;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;SÃO LEOPOLDO;42007011003P6;EDUCAÇÃO;42007011003M6;EDUCAÇÃO;MESTRADO;7;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;162823;96986
2017;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31005012001P0;EDUCAÇÃO;31005012001D0;EDUCAÇÃO;DOUTORADO;6;1976;EM FUNCIONAMENTO;05APR2018:00:00:00;168262;102168
2017;ENGENHARIAS;ENGENHARIA SANITÁRIA;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;ES;VITÓRIA;30001013003P4;ENGENHARIA AMBIENTAL;30001013003M4;ENGENHARIA AMBIENTAL;MESTRADO;5;1989;EM FUNCIONAMENTO;18SEP2012:00:00:00;171177;104920
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;42005019;21;PUC/RS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42005019021P1;GERONTOLOGIA BIOMÉDICA;42005019021D2;GERONTOLOGIA BIOMÉDICA;DOUTORADO;7;2000;EM FUNCIONAMENTO;18SEP2012:00:00:00;167356;101284
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;42005019;21;PUC/RS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42005019021P1;GERONTOLOGIA BIOMÉDICA;42005019021M1;GERONTOLOGIA BIOMÉDICA;MESTRADO;7;2000;EM FUNCIONAMENTO;18SEP2012:00:00:00;167356;101284
2017;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;40004015;57;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;MARINGÁ;40004015034P4;CIÊNCIA DE ALIMENTOS;40004015034M4;CIÊNCIA DE ALIMENTOS;MESTRADO;5;2010;EM FUNCIONAMENTO;12AUG2011:00:00:00;167545;101451
2017;LINGÜÍSTICA, LETRAS E ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;31021018;693;UNIRIO;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31021018003P0;ARTES CÊNICAS;31021018003D1;ARTES CÊNICAS;DOUTORADO;5;2000;EM FUNCIONAMENTO;18SEP2012:00:00:00;167984;101893
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;FITOTECNIA;MELHORAMENTO VEGETAL;42;CIÊNCIAS AGRÁRIAS I;33004102;NI;UNESP-JAB;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( JABOTICABAL );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;JABOTICABAL;33004102029P6;AGRONOMIA (GENÉTICA E MELHORAMENTO DE PLANTAS);33004102029M6;AGRONOMIA (GENÉTICA E MELHORAMENTO DE PLANTAS);MESTRADO;4;1985;EM FUNCIONAMENTO;18SEP2012:00:00:00;171410;105138
2017;ENGENHARIAS;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017036P2;ENGENHARIA QUÍMICA;31001017036M2;ENGENHARIA QUÍMICA;MESTRADO;7;1963;EM FUNCIONAMENTO;24JAN2017:00:00:00;164857;98997
2017;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017025P0;ECONOMIA DA INDÚSTRIA E DA TECNOLOGIA;31001017025D1;ECONOMIA DA INDÚSTRIA E DA TECNOLOGIA;DOUTORADO;6;1987;EM FUNCIONAMENTO;18SEP2012:00:00:00;164929;99107
2017;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;33002029;NI;USP/RP;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;SÃO PAULO;33002029017P5;ENFERMAGEM FUNDAMENTAL;33002029017D6;ENFERMAGEM FUNDAMENTAL;DOUTORADO;7;1991;EM FUNCIONAMENTO;18SEP2012:00:00:00;166159;100178
2017;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;40006018;588;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CORNÉLIO PROCÓPIO;40006018012P3;ENGENHARIA ELÉTRICA - CORNÉLIO PROCÓPIO;40006018012M3;ENGENHARIA ELÉTRICA;MESTRADO;4;2010;EM FUNCIONAMENTO;29APR2011:00:00:00;161316;95782
2017;CIÊNCIAS DA SAÚDE;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013102P6;ASSISTÊNCIA FARMACÊUTICA;42001013102M6;ASSISTÊNCIA FARMACÊUTICA;MESTRADO;4;2011;EM FUNCIONAMENTO;17FEB2012:00:00:00;162988;97062
2017;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010027P5;NEUROCIÊNCIAS;41001010027D6;NEUROCIÊNCIAS;DOUTORADO;5;2005;EM FUNCIONAMENTO;18SEP2012:00:00:00;163754;97725
2017;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010027P5;NEUROCIÊNCIAS;41001010027M5;NEUROCIÊNCIAS;MESTRADO;5;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;163754;97725
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;20001010;548;UFMA;UNIVERSIDADE FEDERAL DO MARANHÃO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;MA;SÃO LUÍS;20001010006P5;SAÚDE E AMBIENTE;20001010006M5;SAÚDE E AMBIENTE;MESTRADO;3;1996;EM FUNCIONAMENTO;18SEP2012:00:00:00;172098;105794
2017;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;20001010;548;UFMA;UNIVERSIDADE FEDERAL DO MARANHÃO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;MA;SÃO LUÍS;20001010025P0;ENFERMAGEM;20001010025M0;ENFERMAGEM;MESTRADO;3;2011;EM FUNCIONAMENTO;18APR2018:00:00:00;172562;106248
2017;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;32005016;576;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JUIZ DE FORA;32005016039P0;MULTICÊNTRICO EM QUÍMICA DE MINAS GERAIS;32005016039D0;MULTICÊNTRICO EM QUÍMICA DE MINAS GERAIS;DOUTORADO;4;2014;EM FUNCIONAMENTO;19MAR2014:00:00:00;173441;106992
2017;ENGENHARIAS;ENGENHARIA DE MATERIAIS E METALÚRGICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31005012013P8;ENGENHARIA MATERIAIS E DE PROCESSOS QUÍMICOS E METALÚRGICOS;31005012013D9;ENGENHARIA METALÚRGICA;DOUTORADO;5;1991;EM FUNCIONAMENTO;18SEP2012:00:00:00;169546;103362
2017;CIÊNCIAS SOCIAIS APLICADAS;TURISMO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;41005015;83;UNIVALI;UNIVERSIDADE DO VALE DO ITAJAÍ;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;SC;ITAJAÍ;41005015002P4;TURISMO E HOTELARIA;41005015002M4;TURISMO E HOTELARIA;MESTRADO;5;1997;EM FUNCIONAMENTO;18SEP2012:00:00:00;168595;102477
2017;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40002012017P0;PROGRAMA DE PÓS-GRADUAÇÃO EM SOCIOLOGIA;40002012017M0;SOCIOLOGIA;MESTRADO;4;2000;EM FUNCIONAMENTO;13APR2018:00:00:00;170951;104681
2017;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;31005012;528;PUC-RIO;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31005012010P9;ENGENHARIA CIVIL;31005012010M9;ENGENHARIA CIVIL;MESTRADO;6;1965;EM FUNCIONAMENTO;18SEP2012:00:00:00;170505;104269
2017;CIÊNCIAS HUMANAS;TEOLOGIA;NÃO SE APLICA;NÃO SE APLICA;44;CIÊNCIAS DA RELIGIÃO E TEOLOGIA;42016010;1382;EST;ESCOLA SUPERIOR DE TEOLOGIA;PARTICULAR;PRIVADA;FACULDADE;SUL;RS;SÃO LEOPOLDO;42016010001P9;TEOLOGIA;42016010001M9;TEOLOGIA;MESTRADO;6;1983;EM FUNCIONAMENTO;21DEC2017:00:00:00;170853;104606
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;ES;VITÓRIA;30001013019P8;PRODUÇÃO VEGETAL;30001013019D9;PRODUÇÃO VEGETAL;DOUTORADO;4;2010;EM FUNCIONAMENTO;04AUG2011:00:00:00;170544;104296
2017;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;33009015;591;UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;DIADEMA;33009015174P2;ENSINO DE CIÊNCIAS E MATEMÁTICA;33009015174M2;ENSINO DE CIÊNCIAS E MATEMÁTICA;MESTRADO;3;2016;EM FUNCIONAMENTO;09AUG2016:00:00:00;163431;97391
2017;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;TECNOLOGIA DE ARQUITETURA E URBANISMO;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017088P2;ARQUITETURA;31001017088D3;ARQUITETURA;DOUTORADO;6;2003;EM FUNCIONAMENTO;18SEP2012:00:00:00;164704;98646
2017;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;TECNOLOGIA DE ARQUITETURA E URBANISMO;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017088P2;ARQUITETURA;31001017088M2;ARQUITETURA;MESTRADO;6;1985;EM FUNCIONAMENTO;18SEP2012:00:00:00;164704;98646
2017;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;32002017;8;UFV;UNIVERSIDADE FEDERAL DE VIÇOSA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;VIÇOSA;32002017033P2;ESTATÍSTICA APLICADA E BIOMETRIA;32002017033D3;ESTATÍSTICA APLICADA E BIOMETRIA;DOUTORADO;5;2013;EM FUNCIONAMENTO;11APR2013:00:00:00;160459;95166
2017;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017002P0;FÍSICA;31001017002M0;FÍSICA;MESTRADO;7;1972;EM FUNCIONAMENTO;18SEP2012:00:00:00;168997;102874
2017;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;27001016;NI;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;SE;SÃO CRISTÓVÃO;27001016038P3;ADMINISTRAÇÃO;27001016038M3;ADMINISTRAÇÃO;MESTRADO;3;2011;EM FUNCIONAMENTO;04SEP2012:00:00:00;169773;103557
2017;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016050P0;ECONOMIA;15001016050M0;ECONOMIA;MESTRADO;4;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;169906;103708
2017;CIÊNCIAS DA SAÚDE;MEDICINA;SAÚDE MATERNO-INFANTIL;NÃO SE APLICA;16;MEDICINA II;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017173P0;SAÚDE MATERNO-INFANTIL;31001017173M0;SAÚDE MATERNO-INFANTIL;MESTRADO;3;2017;EM FUNCIONAMENTO;31JUL2017:00:00:00;168905;102780
2017;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;32005016;576;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JUIZ DE FORA;32005016008P7;FÍSICA;32005016008M7;FÍSICA;MESTRADO;4;1999;EM FUNCIONAMENTO;06MAR2017:00:00:00;170593;104373
2017;CIÊNCIAS HUMANAS;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;13001019;789;UFRR;FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;RR;BOA VISTA;13001019006P5;GEOGRAFIA;13001019006M5;GEOGRAFIA;MESTRADO;3;2011;EM FUNCIONAMENTO;23OCT2012:00:00:00;171600;105302
2017;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA;NÃO SE APLICA;NÃO SE APLICA;39;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010011P2;CIÊNCIA POLÍTICA;32001010011M2;CIÊNCIA POLÍTICA;MESTRADO;7;1969;EM FUNCIONAMENTO;06FEB2017:00:00:00;169340;103184
2017;CIÊNCIAS DA SAÚDE;MEDICINA;NÃO SE APLICA;NÃO SE APLICA;15;MEDICINA I;50001019;1;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;MT;CUIABÁ;50001019009P9;CIÊNCIAS DA SAÚDE;50001019009M9;CIÊNCIAS DA SAÚDE;MESTRADO;4;2003;EM FUNCIONAMENTO;18SEP2012:00:00:00;163514;97454
2017;CIÊNCIAS DA SAÚDE;MEDICINA;NÃO SE APLICA;NÃO SE APLICA;15;MEDICINA I;50001019;1;UFMT;UNIVERSIDADE FEDERAL DE MATO GROSSO;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;MT;CUIABÁ;50001019009P9;CIÊNCIAS DA SAÚDE;50001019009D0;CIÊNCIAS DA SAÚDE;DOUTORADO;4;2010;EM FUNCIONAMENTO;26NOV2010:00:00:00;163514;97454
2017;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;42015014;717;UFCSPA;FUNDAÇÃO UNIV. FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE;FEDERAL;PÚBLICA;NÃO INFORMADO;SUL;RS;PORTO ALEGRE;42015014008P7;CIÊNCIAS DA REABILITAÇÃO;42015014008D8;CIÊNCIAS DA REABILITAÇÃO;DOUTORADO;4;2016;EM FUNCIONAMENTO;10MAY2016:00:00:00;130144;66988
2017;CIÊNCIAS BIOLÓGICAS;BOTÂNICA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016054P0;BIODIVERSIDADE VEGETAL;52001016054M0;BIODIVERSIDADE VEGETAL;MESTRADO;2;2011;EM DESATIVACAO;08FEB2018:00:00:00;132157;68720
2017;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;31002013;574;UFRRJ;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;SEROPÉDICA;31002013031P7;FILOSOFIA;31002013031M7;MESTRADO EM FILOSOFIA;MESTRADO;3;2014;EM FUNCIONAMENTO;14FEB2014:00:00:00;132669;69111
2017;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;12001015;4;UFAM;UNIVERSIDADE FEDERAL DO AMAZONAS;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;ITACOATIARA;12001015041P2;CIÊNCIA E TECNOLOGIA PARA RECURSOS AMAZÔNICOS;12001015041M2;CIÊNCIA E TECNOLOGIA PARA RECURSOS AMAZÔNICOS;MESTRADO;3;2012;EM FUNCIONAMENTO;12FEB2014:00:00:00;133912;70193
2017;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;23003014;589;UFERSA;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;MOSSORÓ;23003014019P0;ECOLOGIA E CONSERVAÇÃO;23003014019M0;ECOLOGIA E CONSERVAÇÃO;MESTRADO;3;2013;EM FUNCIONAMENTO;29MAY2013:00:00:00;133566;69894
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;31115004;NI;IETEC;INSTITUTO DE EDUCAÇÃO TECNOLÓGICA;PARTICULAR;PRIVADA;NÃO INFORMADO;SUDESTE;MG;BELO HORIZONTE;31115004001P3;ENGENHARIA E GESTÃO DE PROCESSOS E SISTEMAS;31115004001M3;ENGENHARIA E GESTÃO DE PROCESSOS E SISTEMAS;MESTRADO;3;2014;EM FUNCIONAMENTO;04MAR2015:00:00:00;131171;67968
